id,in_usa,race,arm_id,context_batch_id,commitment,ethnicity,captcha,sex,option_preference,discriminated,option_attention,garbage,option_attention_truth,consent,age,batch_id,prolific_id,phase
6961,True,race_white,10,4369,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,65.0,4369,6164674aee2f6131757520fe,min
6966,True,race_black,7,4365,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,29.0,4365,664f400b4b5cb65436d650db,min
6967,True,race_white,14,4379,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,34.0,4379,62e16fb51640e18c6eae623f,min
6968,True,race_black,7,4382,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,25.0,4382,663a422b52cb5c270f98f3ff,min
6972,True,race_white,7,4384,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,26.0,4384,6651193f302387e52405119a,min
6973,True,race_white,7,4377,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,51.0,4377,5e87206614560f0118569c49,min
6976,True,race_white,6,4395,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,48.0,4395,5e06f13e39bcde0a29c39a13,min
6987,True,race_asian,10,4402,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,4402,664649ac4711fff56d77b0f6,min
6988,True,race_white,6,4393,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,42.0,4393,5d1d3f10d5669200017b4e46,min
7007,True,race_black,10,4403,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,31.0,4403,667af0148606829cf45cdbde,min
7009,True,race_white,6,4425,yes,hisp_latin_spanish_no,Purple,male,0,True,0,False,0,True,38.0,4425,629f600f0e7c09ec275bfdc2,min
7010,True,race_other,6,4424,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,30.0,4424,668184622a1ed8e4835dc16f,min
7011,True,race_white,7,4410,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,55.0,4410,658f26b364bcbcfb43e3c480,min
7012,True,race_white,10,4427,yes,hisp_latin_spanish_no,purple ,female,1,False,0,True,0,True,25.0,4427,6642b776b5dea9fec375aa5c,min
7013,True,race_white,14,4419,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,31.0,4419,667a266e3380d1a279e9ef96,min
7014,True,race_asian,3,4435,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,4435,660853b2258943764a2a365b,min
7015,True,"race_black, race_white",6,4422,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,31.0,4422,660d1bad09ccf21621f94e0f,min
7035,True,race_white,6,4457,yes,hisp_latin_spanish_yes,purple,male,1,False,0,False,0,True,31.0,4457,5e52f052fedced045c73cb72,min
7045,True,race_other,8,4467,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,28.0,4467,610357fb634fab7807e782e3,min
7046,True,race_white,14,4432,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,41.0,4432,5f0e0727cf7d770a4c7330a7,min
6982,True,race_white,7,4388,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,4388,666dac30bb422b3ca6af02f8,min
6983,True,race_white,16,4387,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,76.0,4387,5d56123417ee8d0001cd9e00,min
6984,True,race_asian,6,4394,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,31.0,4394,5c1061cc7f73e20001186615,min
6985,True,race_white,10,4383,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,60.0,4383,5f47fd5a30f69f26b1dc80fd,min
6990,True,race_black,10,4381,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,35.0,4381,66415a33106f95d547df306d,min
6993,True,race_white,9,4391,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,54.0,4391,63c18301a31679d3e3e39101,min
6997,True,race_white,16,4406,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,51.0,4406,6266a87a7adacd7a91cabc93,min
6998,True,race_white,14,4408,yes,hisp_latin_spanish_no,purple,,1,False,0,False,0,True,26.0,4408,667b08177db8dae4725c4f7b,min
6999,True,race_white,6,4405,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,41.0,4405,5da640b9640c5d00133f384b,min
7000,True,"race_aian, race_white",6,4404,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,30.0,4404,5641ce9017bdbe000b2a0a3b,min
7001,True,race_white,15,4412,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,39.0,4412,66645d7445d73c5f55be8948,min
7002,True,race_white,6,4416,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,22.0,4416,5ec06f59c4ceb1481f225bbd,min
7003,True,race_black,6,4414,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,22.0,4414,66745aee97799c45a225f490,min
7004,True,race_white,16,4417,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,27.0,4417,599b1e0eb5566b0001aa8649,min
7032,True,race_white,10,4443,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,56.0,4443,5c0676a61a20110001ea1a24,min
7034,True,race_white,14,4434,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,48.0,4434,571a7a236a1c6300114b8dab,min
7047,True,race_white,7,4471,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,4471,63bd8566ccfd7ec9c7d4644d,min
7016,True,race_black,14,4371,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,45.0,4371,66681822ba856fa9aeeca7d2,min
7017,True,race_white,7,4438,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,4438,5d6807f9778de5001a120d9a,min
7018,True,race_white,16,4437,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,47.0,4437,5aadcaf1e1546900019af287,min
7023,True,race_white,6,4439,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,23.0,4439,5e4248e23cdc970dc8fb3ef8,min
7025,True,race_white,16,4440,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,54.0,4440,5e176b2163c7a407ce2f02a1,min
7026,True,race_white,10,4442,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,72.0,4442,6543e37f82c9a22f5550dfbd,min
7027,True,"race_aian, race_black, race_white",7,4409,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,53.0,4409,6154d5f08b55fcd598f2b912,min
7028,True,race_black,6,4415,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,28.0,4415,5c64677d6d38060001b6262d,min
7029,True,race_white,8,4441,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,37.0,4441,5ee68971dde4ef4056079287,min
7033,True,race_black,8,4426,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,23.0,4426,668156bffb2a2fbbe896362b,min
7039,True,race_white,6,4454,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,22.0,4454,668209617fd937bb9537cbdb,min
7042,True,race_white,6,4461,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,50.0,4461,662b784f6b1ab7b0a21cf8f6,min
7044,True,race_white,6,4462,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,53.0,4462,5dd446ab87c1fd43fbb49aa1,min
7031,True,"race_black, race_white",10,4431,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,19.0,4431,652977232f395d3a7ca54bf9,min
7036,True,race_white,14,4458,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,43.0,4458,62dc24fa35bc6caa02048e3e,min
7037,True,race_black,8,4448,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,59.0,4448,5a9b7272f05361000171feef,min
7038,True,race_white,6,4456,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,57.0,4456,622a5d3bbefce4aad4fd640a,min
7040,True,race_other,6,4418,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,33.0,4418,664feeefa4cb41fb9dc35b91,min
7041,True,race_white,10,4455,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,45.0,4455,5fb2c8b4b04a8594fc0a3825,min
7043,True,race_white,7,4470,yes,hisp_latin_spanish_no,purple,male,0,True,1,True,0,True,33.0,4470,62f557535db76f7f4ab860c7,min
7048,True,"race_aian, race_white",10,4469,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,27.0,4469,660c16b733bd2841d3f1b444,min
7049,True,race_black,6,4468,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,41.0,4468,6504c6655c2ae520567f52ff,min
7050,True,race_white,7,4451,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,43.0,4451,6276044d01f3dab873d5b0a5,min
7051,True,race_white,16,4460,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,36.0,4460,66186b0a286ff36227c815a3,min
7052,True,race_white,10,4473,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,43.0,4473,6634810ac34080482906dad9,min
7053,True,race_asian,14,4480,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,4480,632f09dfbcfe2edefdae1447,min
7054,True,race_white,14,4466,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,60.0,4466,66533835723318ccd0584bfa,min
7055,True,race_white,7,4479,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,4479,5f17043c8ad8cb033bf27c0f,min
7056,True,race_white,7,4477,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,58.0,4477,667768e02c044f09135b8a93,min
7057,True,race_black,2,4459,yes,hisp_latin_spanish_no,purple,female,0,False,2,True,1,True,57.0,4459,66462b9ab511e4deb4606725,min
7058,True,race_white,14,4481,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,62.0,4481,65b3bcac850424b7e817da53,min
7059,True,race_aian,7,4464,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,4464,667ebe802ca0f769e17c5426,min
7060,True,race_white,6,4488,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,29.0,4488,6329cecec95c2bfd60b2f887,min
7061,True,race_white,6,4483,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,4483,614dde9a5fd320547a87c6a7,min
7062,True,"race_aian, race_white",8,4465,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,60.0,4465,6652883a5b982e914af62efd,min
7063,True,race_white,2,4486,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,46.0,4486,5589a309fdf99b7ae5007c33,min
7064,True,race_white,10,4474,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,34.0,4474,5fc6e3a0040c3f0e7cb45c8a,min
7065,True,"race_asian, race_black",6,4484,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,30.0,4484,63b8342eb371f007b0651c7e,min
7066,True,race_asian,16,4485,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,42.0,4485,655d44dc7b5bb3ccd359375f,min
7067,True,race_black,7,4478,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,4478,662aa5288bab007c1b49dc82,min
7068,True,race_white,6,4487,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,61.0,4487,63192b009a902051e89fabf1,min
7069,True,race_white,7,4499,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,41.0,4499,654509bce930185adab23a1a,min
7070,True,race_white,10,4463,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,41.0,4463,5c660497076e4e0001290b6c,min
7071,True,race_white,7,4492,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,56.0,4492,6428a9d34890ddbe5dd57fb0,min
7072,True,"race_black, race_white",6,4490,yes,hisp_latin_spanish_no,purple,female,0,False,0,True,1,True,30.0,4490,580618c894364b00011f46c2,min
7073,True,race_white,10,4453,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,44.0,4453,661a574da7be5c13ab451572,min
7074,True,"race_aian, race_white",7,4373,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,26.0,4373,667dc6affa1dc207d3219930,min
7075,True,race_white,4,4449,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,41.0,4449,574b79285e549100063c292e,min
7076,True,race_asian,7,4506,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,27.0,4506,612838b70a35768baf71895d,min
7077,True,race_white,7,4495,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,34.0,4495,5fa1cbe10caca43441fa82b4,min
7078,True,race_black,16,4489,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,45.0,4489,663aa76a20883a8f71f8beff,min
7079,True,race_white,10,4502,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,28.0,4502,5fff542aeed8c2065133114e,min
7080,True,race_white,10,4498,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,26.0,4498,5c04872c55614800012b7cf0,min
7081,True,race_white,4,4513,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,37.0,4513,5cb60da9b79eec00134043bc,min
7082,True,race_white,3,4493,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,34.0,4493,63d71e67dd0fcccd3cc745b0,min
7083,True,race_black,7,4436,yes,hisp_latin_spanish_no,Purple,female,1,True,1,False,1,True,45.0,4436,6662cc0680b80a60cac35463,min
7084,True,race_white,7,4508,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,4508,5bef64b373e44f0001092811,min
7085,True,race_white,7,4503,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,21.0,4503,6666978fc049ab6314180b60,min
7086,True,race_white,15,4482,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,35.0,4482,59d8ae913e5ea00001e1d05f,min
7087,True,race_black,5,4504,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,30.0,4504,60f853cd86a859bfa351a37c,min
7088,True,race_white,10,4452,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,57.0,4452,65c26aa055a245eb81e104e0,min
7089,True,race_white,13,4509,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,31.0,4509,663bc748f52ea7379b8bebea,min
7090,True,race_white,7,4445,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,58.0,4445,664538d42f1f1e3371e3e3db,min
7091,True,race_asian,16,4516,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,42.0,4516,60430fc782b5752a7ae8d797,min
7092,True,race_white,10,4510,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,35.0,4510,654cede3e7e7f75c59cc6064,min
7093,True,race_white,7,4494,yes,hisp_latin_spanish_yes,Purple,male,0,True,0,False,0,True,25.0,4494,668045c070daab105348daba,min
7094,True,race_black,10,4523,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,33.0,4523,655fb1bde4a69a513fd68c7c,min
7095,True,race_black,10,4497,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,22.0,4497,663d0253f9b4fcd3f84f6107,min
7096,True,race_white,7,4522,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,37.0,4522,6657b0d02e5dfa6c2663a647,min
7097,True,"race_asian, race_white",14,4521,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,25.0,4521,661443b187ef4ab34500fc04,min
7102,True,race_other,16,4517,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,35.0,4517,6634e2bd33efa291b6bee0a9,min
7104,True,race_white,10,4525,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,49.0,4525,662a8814cc84e6106df5fb7a,min
7109,True,race_white,10,4475,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,45.0,4475,667465fe20fa7f2c092144bf,min
7121,True,race_white,10,4530,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,48.0,4530,5e73f5e1b43d0202ea7de7ef,min
7125,True,race_white,8,4555,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,4555,60fee6ac4251e521b4546f1d,min
7126,True,race_black,10,4535,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,31.0,4535,65674df5e9bd64326ddea45b,min
7127,True,race_white,6,4554,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,46.0,4554,662be2908eae053580d4351b,min
7128,True,race_white,4,4548,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,52.0,4548,6682c50ce582c31877885bd0,min
7129,True,race_other,10,4545,yes,hisp_latin_spanish_yes,purple,male,0,True,0,False,0,True,27.0,4545,668040801438b0a399dd6ba3,min
7130,True,race_other,10,4553,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,23.0,4553,657246b2c978dbcde1a7f74a,min
7131,True,race_white,10,4533,yes,hisp_latin_spanish_no,Purple,female,1,False,0,False,0,True,58.0,4533,66762ad8591fe67257b326ad,min
7148,True,race_white,6,4574,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,28.0,4574,5cfb82a12bcca70018252f81,min
7149,True,race_asian,6,4561,yes,hisp_latin_spanish_no,purple,,0,True,0,False,0,True,29.0,4561,652d611038c822d956559d74,min
7150,True,race_white,2,4550,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,72.0,4550,66376ada52c39f524ab6f827,min
7151,True,race_white,7,4579,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,28.0,4579,6632a7976ac65354ad468c94,min
7157,True,race_white,10,4576,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,29.0,4576,663a5c30a219723353ab4290,min
7158,True,race_black,8,4560,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,4560,662c85ea28512a2cddfc42e6,min
7173,True,race_white,7,4610,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,43.0,4610,5a65daf2c0d836000107d1ba,min
7180,True,race_black,9,4592,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,50.0,4592,648786bd2c580f666fb051cd,min
7181,True,race_white,10,4608,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,42.0,4608,60d7c186051683be54a92399,min
7182,True,race_white,7,4615,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,36.0,4615,5e7f4d2ad29f7560f032abb9,min
7185,True,race_white,15,4617,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,48.0,4617,5865bdf7a3462300010673e3,min
7199,True,race_white,16,4635,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,58.0,4635,6672d819d93b07793d49b50e,min
7213,True,race_white,6,4634,yes,hisp_latin_spanish_yes,purple,female,1,True,1,False,1,True,34.0,4634,664b72197e46681ab18de331,min
7217,True,race_white,6,4632,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,4632,662b2e2503b5439d07b85d1f,min
7222,True,race_white,14,4647,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,60.0,4647,653bba96eaa495abf05df215,min
7223,True,race_white,10,4652,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,28.0,4652,6109cd6a03dc4d54ad56fa75,min
7224,True,race_white,10,4649,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,31.0,4649,663e88bb9c3a32475d273bdb,min
7225,True,race_white,6,4663,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,42.0,4663,59048309c4ef1300011b1085,min
7226,True,race_white,10,4669,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,54.0,4669,6430c599f0887cb443f8da9a,min
7230,True,race_white,10,4662,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,68.0,4662,6109ab5dba8ad610b799450a,min
7231,True,race_white,6,4664,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,53.0,4664,5591b5dcfdf99b62fdfd6a7a,min
7234,True,race_white,10,4651,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,21.0,4651,6680aacd70daab105348eeb5,min
7235,True,race_white,6,4677,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,47.0,4677,6150a7aff22eb4723de2341a,min
7250,True,race_white,2,4699,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,25.0,4699,660093173d5410e1b22b64e5,min
7251,True,race_white,16,4680,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,29.0,4680,6672cd51005d14a13398ab59,min
7252,True,race_white,16,4693,yes,hisp_latin_spanish_no,purple,,0,True,0,False,0,True,39.0,4693,5ba81e7418b0330001b52f30,min
7253,True,race_asian,10,4700,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,18.0,4700,667f65ea26dbf9d28c7ca940,min
7254,True,race_white,6,4678,yes,hisp_latin_spanish_no,purple,female,0,True,2,True,0,True,59.0,4678,644ff8fa7fba9d86ebc3d626,min
7256,True,race_white,6,4689,yes,hisp_latin_spanish_no,purple,male,1,True,0,True,1,True,39.0,4689,65dfddca9f615a8920eddee1,min
7257,True,race_white,10,4668,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,55.0,4668,6632b5e4c7ed7213eae8deba,min
7296,True,race_black,7,4691,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,30.0,4691,5fc6ff902ee4372475162887,min
7297,True,race_white,16,4733,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,36.0,4733,5d5fa32a0fc94a0001632ac7,min
7298,True,race_black,6,4727,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,51.0,4727,65a13a9f266da4aafdc1365a,min
7299,True,race_white,10,4718,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,30.0,4718,66463bc93e6f6e846ffb0b85,min
7300,True,race_white,6,4732,yes,hisp_latin_spanish_no,Purple ,female,0,True,0,True,0,True,37.0,4732,666675564432c1b51e15ba0a,min
7301,True,race_white,6,4734,yes,hisp_latin_spanish_no,purple,male,0,False,1,False,1,True,35.0,4734,6102d892986a0f83785e2470,min
7307,True,race_white,5,4728,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,30.0,4728,5b147696d282ff00015c2c4e,min
7308,True,race_white,10,4744,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,47.0,4744,5c5198da659655000168955d,min
7309,True,race_white,10,4741,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,33.0,4741,5904f5ca56cdc40001bc5629,min
7310,True,race_white,10,4738,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,33.0,4738,62ac7d0d794fad54e6cf7d84,min
7311,True,race_black,6,4642,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,23.0,4642,666dd4e9c5f9ff80ea86c214,min
7313,True,race_asian,10,4737,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,43.0,4737,660d6c3198623a2c0b18c748,min
7315,True,race_white,15,4743,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,23.0,4743,663cc93b1f18b1ab0779c513,min
7098,True,race_white,3,4512,yes,hisp_latin_spanish_yes,purple,female,0,True,0,False,0,True,30.0,4512,6103d636a634895ac3451c48,min
7099,True,race_white,16,4514,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,61.0,4514,5ee526f3eca1a22601d187f4,min
7100,True,race_white,3,4511,yes,hisp_latin_spanish_yes,purple,male,1,True,1,False,1,True,31.0,4511,6007776684975127676717c4,min
7101,True,race_asian,14,4529,yes,hisp_latin_spanish_yes,purple,male,0,False,1,False,1,True,31.0,4529,5ef4b8cf1f15df0ae9c7a706,min
7106,True,race_white,10,4524,yes,hisp_latin_spanish_no,purple,male,1,False,0,False,0,True,77.0,4524,5dbdf54d13d4c7320ab224f7,min
7107,True,,14,4542,yes,,purple,,0,True,0,False,0,True,29.0,4542,628eabb243fb4a73e29d9385,min
7108,True,race_white,6,4532,yes,hisp_latin_spanish_no,purple,male,0,False,2,True,1,True,30.0,4532,66816b966ae4ada52898695c,min
7110,True,race_black,10,4526,yes,hisp_latin_spanish_no,purple ,female,1,True,1,True,1,True,37.0,4526,5dc4c22f0389e438ac69eac9,min
7112,True,race_white,10,4472,yes,hisp_latin_spanish_no,purple,male,1,False,1,True,0,True,51.0,4472,6655f4e739c184fe55b65548,min
7113,True,race_black,10,4500,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,33.0,4500,65c16620506a7378305c47f3,min
7133,True,race_black,2,4549,yes,hisp_latin_spanish_yes,purple,female,0,False,1,False,1,True,28.0,4549,5ce4c8341bf7c9000150592e,min
7134,True,race_black,6,4518,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,33.0,4518,65b1193868f3449f46325ea8,min
7135,True,race_white,10,4556,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,50.0,4556,6684029ff87f0413c0912065,min
7136,True,race_black,10,4552,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,21.0,4552,5b0d622fc80fec00010532cd,min
7137,True,race_white,7,4544,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,55.0,4544,6483fded206bc517c6ad6d0c,min
7138,True,race_white,7,4567,yes,hisp_latin_spanish_no,purple,male,0,True,0,False,0,True,20.0,4567,665a18f43045ab4a4b9e53a7,min
7139,True,race_white,10,4538,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,64.0,4538,65bc18ebd6ea13b03102e4f1,min
7145,True,race_black,6,4568,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,39.0,4568,6678426a9e81680de1d36737,min
7146,True,race_white,7,4562,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,60.0,4562,6665efecf0a78949951e09b7,min
7159,True,race_white,7,4595,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,29.0,4595,628c3549c0ee0b80b875e8df,min
7160,True,race_asian,10,4591,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,24.0,4591,65cd682fe1bae130ba2a97bb,min
7161,True,race_black,7,4446,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,24.0,4446,5c2e2fa00b8ad80001aebf07,min
7162,True,race_white,4,4596,yes,hisp_latin_spanish_no,Purple ,female,0,True,0,True,0,True,42.0,4596,59e94d0b77860e00015132d0,min
7189,True,race_black,16,4597,yes,hisp_latin_spanish_no,purple,female,1,False,0,False,0,True,52.0,4597,65c90144f9428763523012cb,min
7214,True,race_white,6,4656,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,26.0,4656,663cd4d41eedc75c912e604d,min
7215,True,race_white,10,4639,yes,hisp_latin_spanish_no,purple,female,0,False,1,False,1,True,22.0,4639,5e4adda1fb8d9f03ca4c30f7,min
7216,True,race_white,14,4655,yes,hisp_latin_spanish_no,purple,female,0,True,0,False,0,True,19.0,4655,663c77290f4b7ede016285cf,min
7227,True,,14,4640,yes,,purple,male,0,True,0,False,0,True,50.0,4640,6637f2807d667d4013989fc1,min
7228,True,race_black,10,4551,yes,hisp_latin_spanish_no,purple,male,1,True,1,False,1,True,68.0,4551,638d3556e70c7bf15705e35b,min
7229,True,race_white,6,4675,yes,hisp_latin_spanish_no,purple,female,1,True,1,False,1,True,20.0,4675,66465b2522d14ab162ff2dbd,min
