batch_id,alpha,arm_id,id,beta
4235,149,2,67746,77
4235,169,6,67750,95
4235,282,10,67754,163
4235,226,14,67758,121
4236,150,2,67762,77
4236,169,6,67766,95
4236,284,10,67770,164
4236,226,14,67774,121
4237,173,1,67777,67
4237,123,4,67780,59
4237,1521,7,67783,449
4237,284,10,67786,165
4237,123,13,67789,53
4237,244,16,67792,132
4238,173,1,67793,67
4238,328,5,67797,110
4238,135,9,67801,62
4238,123,13,67805,53
4239,123,4,67812,59
4239,167,8,67816,84
4239,115,12,67820,51
4217,328,5,67454,110
4217,1520,7,67458,448
4217,134,9,67462,62
4217,191,11,67466,73
4217,123,13,67469,53
4217,118,15,67471,53
4218,173,1,67473,67
4218,328,5,67477,110
4218,134,9,67481,62
4218,123,13,67485,53
4219,123,4,67492,59
4219,166,8,67496,83
4219,115,12,67500,50
4219,243,16,67504,132
4220,173,1,67505,67
4220,328,5,67509,110
4220,134,9,67513,62
4220,123,13,67517,53
4221,328,5,67525,110
4221,134,9,67529,62
4221,123,13,67533,53
4222,173,1,67537,67
4222,328,5,67541,110
4222,134,9,67545,62
4222,123,13,67549,53
4223,353,3,67555,122
4223,1520,7,67559,448
4223,191,11,67563,73
4223,118,15,67567,53
4224,353,3,67571,122
4224,1520,7,67575,448
4224,191,11,67579,73
4224,118,15,67583,53
4225,353,3,67587,122
4225,1521,7,67591,448
4225,191,11,67595,73
4225,118,15,67599,53
4226,353,3,67603,122
4226,1521,7,67607,448
4226,191,11,67611,73
4226,118,15,67615,53
4227,353,3,67619,122
4227,1521,7,67623,448
4227,191,11,67627,73
4227,118,15,67631,53
4228,353,3,67635,122
4228,1521,7,67639,448
4228,191,11,67643,73
4228,118,15,67647,53
4229,149,2,67650,77
4229,168,6,67654,95
4229,281,10,67658,163
4229,226,14,67662,121
4230,149,2,67666,77
4230,169,6,67670,95
4230,281,10,67674,163
4230,226,14,67678,121
4231,149,2,67682,77
4231,169,6,67686,95
4231,281,10,67690,163
4231,226,14,67694,121
4232,149,2,67698,77
4232,169,6,67702,95
4232,281,10,67706,163
4232,226,14,67710,121
4233,149,2,67714,77
4233,169,6,67718,95
4233,281,10,67722,163
4233,226,14,67726,121
4234,149,2,67730,77
4234,169,6,67734,95
4234,282,10,67738,163
4234,226,14,67742,121
4235,123,4,67748,59
4235,167,8,67752,83
4235,115,12,67756,51
4235,244,16,67760,132
4236,173,1,67761,67
4236,328,5,67765,110
4236,135,9,67769,62
4236,123,13,67773,53
4237,328,5,67781,110
4237,167,8,67784,84
4237,191,11,67787,73
4237,226,14,67790,121
4238,123,4,67796,59
4238,167,8,67800,84
4238,115,12,67804,51
4238,244,16,67808,132
4239,173,1,67809,67
4239,328,5,67813,110
4239,135,9,67817,62
4239,123,13,67821,53
4240,123,4,67828,59
4240,167,8,67832,84
4240,115,12,67836,51
4240,244,16,67840,132
4241,173,1,67841,67
4241,328,5,67845,110
4241,135,9,67849,62
4241,123,13,67853,53
4242,123,4,67860,59
4242,167,8,67864,84
4242,115,12,67868,51
4242,244,16,67872,132
4243,173,1,67873,67
4243,328,5,67877,110
4243,135,9,67881,62
4243,124,13,67885,53
4244,123,4,67892,59
4244,167,8,67896,84
4244,115,12,67900,51
4244,244,16,67904,132
4245,173,1,67905,67
4245,328,5,67909,110
4245,135,9,67913,62
4245,124,13,67917,53
4246,123,4,67924,59
4246,167,8,67928,84
4246,115,12,67932,51
4246,244,16,67936,132
4247,173,1,67937,67
4247,328,5,67941,110
4247,135,9,67945,62
4247,124,13,67949,53
4248,123,4,67956,59
4248,167,8,67960,84
4248,115,12,67964,51
4248,244,16,67968,132
4249,173,1,67969,67
4249,328,5,67973,110
4249,135,9,67977,62
4249,124,13,67981,53
4250,123,4,67988,59
4250,167,8,67992,84
4250,115,12,67996,51
4250,244,16,68000,132
4251,173,1,68001,67
4251,328,5,68005,110
4251,135,9,68009,62
4251,124,13,68013,53
4252,123,4,68020,59
4252,167,8,68024,84
4252,115,12,68028,51
4252,244,16,68032,132
4253,173,1,68033,67
4253,328,5,68037,110
4253,135,9,68041,62
4253,124,13,68045,53
4254,123,4,68052,59
4254,191,11,68059,73
4254,228,14,68062,121
4255,151,2,68066,78
4255,171,6,68070,97
4255,292,10,68074,169
4255,228,14,68078,121
4256,151,2,68082,78
4219,276,10,67498,162
4219,225,14,67502,120
4220,149,2,67506,77
4220,167,6,67510,95
4220,276,10,67514,162
4220,226,14,67518,121
4221,149,2,67522,77
4221,167,6,67526,95
4221,277,10,67530,162
4221,226,14,67534,121
4222,149,2,67538,77
4222,167,6,67542,95
4222,277,10,67546,162
4222,226,14,67550,121
4223,123,4,67556,59
4223,166,8,67560,83
4223,115,12,67564,50
4223,244,16,67568,132
4224,173,1,67569,67
4224,328,5,67573,110
4224,134,9,67577,62
4224,123,13,67581,53
4225,123,4,67588,59
4225,166,8,67592,83
4225,115,12,67596,50
4225,244,16,67600,132
4226,173,1,67601,67
4226,328,5,67605,110
4226,134,9,67609,62
4226,123,13,67613,53
4227,123,4,67620,59
4227,166,8,67624,83
4227,115,12,67628,51
4227,244,16,67632,132
4228,173,1,67633,67
4228,328,5,67637,110
4228,135,9,67641,62
4228,123,13,67645,53
4229,123,4,67652,59
4229,166,8,67656,83
4229,115,12,67660,51
4229,244,16,67664,132
4230,173,1,67665,67
4230,328,5,67669,110
4230,135,9,67673,62
4230,123,13,67677,53
4231,123,4,67684,59
4231,166,8,67688,83
4231,115,12,67692,51
4231,244,16,67696,132
4232,173,1,67697,67
4232,328,5,67701,110
4232,135,9,67705,62
4232,123,13,67709,53
4233,123,4,67716,59
4233,167,8,67720,83
4233,115,12,67724,51
4233,244,16,67728,132
4234,173,1,67729,67
4234,328,5,67733,110
4234,135,9,67737,62
4234,123,13,67741,53
4235,173,1,67745,67
4235,328,5,67749,110
4235,135,9,67753,62
4235,123,13,67757,53
4236,123,4,67764,59
4236,167,8,67768,84
4236,115,12,67772,51
4236,244,16,67776,132
4237,353,3,67779,122
4237,169,6,67782,95
4237,135,9,67785,62
4237,115,12,67788,51
4237,118,15,67791,53
4238,353,3,67795,122
4238,1521,7,67799,449
4238,191,11,67803,73
4238,118,15,67807,53
4239,353,3,67811,122
4239,1521,7,67815,449
4239,191,11,67819,73
4239,118,15,67823,53
4240,353,3,67827,122
4240,1521,7,67831,449
4240,191,11,67835,73
4240,118,15,67839,53
4241,353,3,67843,122
4241,1521,7,67847,449
4241,191,11,67851,73
4241,118,15,67855,53
4242,353,3,67859,122
4242,1521,7,67863,449
4242,191,11,67867,73
4242,118,15,67871,53
4243,353,3,67875,122
4243,1522,7,67879,449
4243,191,11,67883,73
4243,118,15,67887,53
4244,150,2,67890,78
4244,171,6,67894,96
4244,288,10,67898,166
4244,227,14,67902,121
4245,150,2,67906,78
4245,171,6,67910,96
4245,288,10,67914,166
4245,227,14,67918,121
4246,150,2,67922,78
4246,171,6,67926,96
4246,289,10,67930,166
4246,227,14,67934,121
4247,150,2,67938,78
4247,171,6,67942,96
4247,289,10,67946,166
4247,227,14,67950,121
4248,150,2,67954,78
4248,171,6,67958,96
4248,289,10,67962,166
4248,227,14,67966,121
4249,151,2,67970,78
4249,171,6,67974,96
4249,289,10,67978,166
4249,227,14,67982,121
4250,151,2,67986,78
4250,171,6,67990,96
4250,289,10,67994,166
4250,227,14,67998,121
4251,151,2,68002,78
4251,171,6,68006,96
4251,290,10,68010,166
4251,227,14,68014,121
4252,151,2,68018,78
4252,171,6,68022,96
4252,290,10,68026,166
4252,227,14,68030,121
4253,151,2,68034,78
4253,171,6,68038,96
4253,291,10,68042,167
4253,228,14,68046,121
4254,151,2,68050,78
4254,171,6,68054,96
4254,135,9,68057,62
4254,115,12,68060,51
4254,118,15,68063,53
4255,173,1,68065,67
4255,328,5,68069,110
4255,135,9,68073,62
4255,124,13,68077,53
4256,123,4,68084,59
4256,167,8,68088,84
4256,115,12,68092,51
4256,244,16,68096,132
4257,173,1,68097,67
4257,328,5,68101,110
4257,135,9,68105,62
4257,124,13,68109,53
4258,123,4,68116,59
4236,353,3,67763,122
4236,1521,7,67767,449
4236,191,11,67771,73
4236,118,15,67775,53
4237,150,2,67778,78
4238,150,2,67794,78
4238,169,6,67798,95
4238,285,10,67802,165
4238,227,14,67806,121
4239,150,2,67810,78
4239,169,6,67814,95
4239,286,10,67818,165
4239,227,14,67822,121
4240,150,2,67826,78
4240,170,6,67830,95
4240,286,10,67834,165
4240,227,14,67838,121
4241,150,2,67842,78
4241,170,6,67846,95
4241,286,10,67850,165
4241,227,14,67854,121
4242,150,2,67858,78
4242,170,6,67862,95
4242,286,10,67866,165
4242,227,14,67870,121
4243,150,2,67874,78
4243,171,6,67878,96
4243,287,10,67882,165
4243,227,14,67886,121
4244,353,3,67891,122
4244,1522,7,67895,449
4244,191,11,67899,73
4244,118,15,67903,53
4245,353,3,67907,122
4245,1522,7,67911,449
4245,191,11,67915,73
4245,118,15,67919,53
4246,353,3,67923,122
4246,1522,7,67927,449
4246,191,11,67931,73
4246,118,15,67935,53
4247,353,3,67939,122
4247,1522,7,67943,449
4247,191,11,67947,73
4247,118,15,67951,53
4248,353,3,67955,122
4248,1522,7,67959,449
4248,191,11,67963,73
4248,118,15,67967,53
4249,353,3,67971,122
4249,1522,7,67975,449
4249,191,11,67979,73
4249,118,15,67983,53
4250,353,3,67987,122
4250,1522,7,67991,449
4250,191,11,67995,73
4250,118,15,67999,53
4251,353,3,68003,122
4251,1522,7,68007,449
4251,191,11,68011,73
4251,118,15,68015,53
4252,353,3,68019,122
4252,1522,7,68023,449
4252,191,11,68027,73
4252,118,15,68031,53
4253,354,3,68035,122
4253,1522,7,68039,449
4253,191,11,68043,73
4253,118,15,68047,53
4254,354,3,68051,122
4254,1522,7,68055,449
4254,291,10,68058,169
4254,124,13,68061,53
4254,244,16,68064,132
4255,123,4,68068,59
4255,167,8,68072,84
4255,115,12,68076,51
4255,244,16,68080,132
4256,173,1,68081,67
4256,328,5,68085,110
4256,135,9,68089,62
4256,124,13,68093,53
4257,123,4,68100,59
4257,167,8,68104,84
4257,115,12,68108,51
4257,244,16,68112,132
4258,173,1,68113,67
4258,328,5,68117,110
4258,135,9,68121,62
4258,124,13,68125,53
4259,123,4,68132,59
4259,167,8,68136,84
4259,115,12,68140,51
4259,244,16,68144,132
4260,173,1,68145,67
4260,328,5,68149,110
4260,135,9,68153,62
4260,124,13,68157,53
4261,123,4,68164,59
4261,167,8,68168,84
4261,115,12,68172,51
4261,244,16,68176,132
4262,173,1,68177,67
4262,328,5,68181,110
4262,135,9,68185,62
4262,124,13,68189,53
4263,123,4,68196,59
4263,167,8,68200,84
4263,115,12,68204,51
4263,244,16,68208,132
4264,173,1,68209,67
4264,328,5,68213,110
4264,135,9,68217,62
4264,124,13,68221,53
4265,123,4,68228,59
4265,167,8,68232,84
4265,115,12,68236,51
4265,244,16,68240,132
4266,173,1,68241,67
4266,328,5,68245,110
4266,135,9,68249,62
4266,124,13,68253,53
4267,135,9,68265,62
4267,191,11,68267,73
4267,124,13,68269,53
4267,118,15,68271,54
4268,151,2,68274,78
4268,172,6,68278,98
4268,294,10,68282,170
4268,229,14,68286,121
4269,123,4,68292,59
4269,167,8,68296,84
4269,116,12,68300,51
4269,244,16,68304,132
4270,173,1,68305,67
4270,328,5,68309,110
4270,135,9,68313,62
4270,125,13,68317,53
4271,123,4,68324,59
4271,167,8,68328,84
4271,116,12,68332,51
4271,244,16,68336,132
4272,173,1,68337,67
4272,328,5,68341,110
4272,135,9,68345,62
4272,125,13,68349,53
4273,123,4,68356,59
4273,167,8,68360,84
4273,116,12,68364,51
4273,244,16,68368,132
4274,173,1,68369,67
4274,328,5,68373,110
4274,135,9,68377,62
4274,125,13,68381,53
4275,123,4,68388,59
4275,167,8,68392,84
4275,116,12,68396,51
4239,244,16,67824,132
4240,173,1,67825,67
4240,328,5,67829,110
4240,135,9,67833,62
4240,123,13,67837,53
4241,123,4,67844,59
4241,167,8,67848,84
4241,115,12,67852,51
4241,244,16,67856,132
4242,173,1,67857,67
4242,328,5,67861,110
4242,135,9,67865,62
4242,123,13,67869,53
4243,123,4,67876,59
4243,167,8,67880,84
4243,115,12,67884,51
4243,244,16,67888,132
4244,173,1,67889,67
4244,328,5,67893,110
4244,135,9,67897,62
4244,124,13,67901,53
4245,123,4,67908,59
4245,167,8,67912,84
4245,115,12,67916,51
4245,244,16,67920,132
4246,173,1,67921,67
4246,328,5,67925,110
4246,135,9,67929,62
4246,124,13,67933,53
4247,123,4,67940,59
4247,167,8,67944,84
4247,115,12,67948,51
4247,244,16,67952,132
4248,173,1,67953,67
4248,328,5,67957,110
4248,135,9,67961,62
4248,124,13,67965,53
4249,123,4,67972,59
4249,167,8,67976,84
4249,115,12,67980,51
4249,244,16,67984,132
4250,173,1,67985,67
4250,328,5,67989,110
4250,135,9,67993,62
4250,124,13,67997,53
4251,123,4,68004,59
4251,167,8,68008,84
4251,115,12,68012,51
4251,244,16,68016,132
4252,173,1,68017,67
4252,328,5,68021,110
4252,135,9,68025,62
4252,124,13,68029,53
4253,123,4,68036,59
4253,167,8,68040,84
4253,115,12,68044,51
4253,244,16,68048,132
4254,173,1,68049,67
4254,328,5,68053,110
4254,167,8,68056,84
4255,354,3,68067,122
4255,1522,7,68071,449
4255,191,11,68075,73
4255,118,15,68079,53
4256,354,3,68083,122
4256,1522,7,68087,449
4256,191,11,68091,73
4256,118,15,68095,53
4257,354,3,68099,122
4257,1522,7,68103,449
4257,191,11,68107,73
4257,118,15,68111,53
4258,354,3,68115,122
4258,1522,7,68119,449
4258,191,11,68123,73
4258,118,15,68127,53
4259,354,3,68131,122
4259,1522,7,68135,449
4259,191,11,68139,73
4259,118,15,68143,53
4260,354,3,68147,122
4260,1523,7,68151,449
4260,191,11,68155,73
4260,118,15,68159,53
4261,354,3,68163,122
4261,1523,7,68167,449
4261,191,11,68171,73
4261,118,15,68175,53
4262,354,3,68179,122
4262,1523,7,68183,449
4262,191,11,68187,73
4262,118,15,68191,53
4263,354,3,68195,122
4263,1523,7,68199,449
4263,191,11,68203,73
4263,118,15,68207,53
4264,354,3,68211,122
4264,1523,7,68215,449
4264,191,11,68219,73
4264,118,15,68223,53
4265,354,3,68227,122
4265,1523,7,68231,449
4265,191,11,68235,73
4265,118,15,68239,54
4266,354,3,68243,122
4266,1523,7,68247,449
4266,191,11,68251,73
4266,118,15,68255,54
4268,173,1,68273,67
4268,328,5,68277,110
4268,135,9,68281,62
4268,124,13,68285,53
4269,354,3,68291,122
4269,1523,7,68295,449
4269,191,11,68299,73
4269,118,15,68303,54
4270,354,3,68307,122
4270,1523,7,68311,449
4270,191,11,68315,73
4270,118,15,68319,54
4271,354,3,68323,122
4271,1523,7,68327,449
4271,191,11,68331,73
4271,118,15,68335,54
4272,354,3,68339,122
4272,1523,7,68343,449
4272,191,11,68347,73
4272,118,15,68351,54
4273,354,3,68355,122
4273,1523,7,68359,449
4273,191,11,68363,73
4273,118,15,68367,54
4274,354,3,68371,122
4274,1523,7,68375,449
4274,191,11,68379,73
4274,118,15,68383,54
4275,354,3,68387,122
4275,1523,7,68391,449
4275,191,11,68395,73
4275,118,15,68399,54
4276,354,3,68403,122
4276,1523,7,68407,449
4276,191,11,68411,73
4276,118,15,68415,54
4277,355,3,68419,122
4277,1525,7,68423,449
4277,191,11,68427,73
4277,118,15,68431,54
4278,355,3,68435,122
4278,1525,7,68439,449
4278,191,11,68443,73
4278,118,15,68447,54
4279,355,3,68451,122
4279,1525,7,68455,449
4279,191,11,68459,73
4279,118,15,68463,54
4280,123,4,68468,59
4256,171,6,68086,97
4256,292,10,68090,169
4256,228,14,68094,121
4257,151,2,68098,78
4257,171,6,68102,97
4257,292,10,68106,170
4257,228,14,68110,121
4258,151,2,68114,78
4258,171,6,68118,97
4258,292,10,68122,170
4258,228,14,68126,121
4259,151,2,68130,78
4259,171,6,68134,97
4259,292,10,68138,170
4259,228,14,68142,121
4260,151,2,68146,78
4260,171,6,68150,97
4260,292,10,68154,170
4260,228,14,68158,121
4261,151,2,68162,78
4261,171,6,68166,97
4261,292,10,68170,170
4261,228,14,68174,121
4262,151,2,68178,78
4262,172,6,68182,97
4262,293,10,68186,170
4262,228,14,68190,121
4263,151,2,68194,78
4263,172,6,68198,97
4263,293,10,68202,170
4263,228,14,68206,121
4264,151,2,68210,78
4264,172,6,68214,97
4264,293,10,68218,170
4264,228,14,68222,121
4265,151,2,68226,78
4265,172,6,68230,98
4265,294,10,68234,170
4265,228,14,68238,121
4266,151,2,68242,78
4266,172,6,68246,98
4266,294,10,68250,170
4266,228,14,68254,121
4267,173,1,68257,67
4267,354,3,68259,122
4267,328,5,68261,110
4267,1523,7,68263,449
4268,354,3,68275,122
4268,1523,7,68279,449
4268,191,11,68283,73
4268,118,15,68287,54
4269,151,2,68290,78
4269,172,6,68294,98
4269,294,10,68298,170
4269,229,14,68302,121
4270,151,2,68306,78
4270,172,6,68310,98
4270,294,10,68314,170
4270,229,14,68318,121
4271,151,2,68322,78
4271,172,6,68326,98
4271,294,10,68330,170
4271,229,14,68334,121
4272,151,2,68338,78
4272,172,6,68342,98
4272,294,10,68346,170
4272,229,14,68350,121
4273,151,2,68354,78
4273,172,6,68358,98
4273,294,10,68362,170
4273,229,14,68366,121
4274,151,2,68370,78
4274,172,6,68374,98
4274,294,10,68378,170
4274,229,14,68382,121
4275,151,2,68386,78
4275,172,6,68390,98
4275,294,10,68394,170
4275,229,14,68398,121
4276,151,2,68402,78
4276,172,6,68406,98
4276,294,10,68410,170
4276,229,14,68414,121
4277,151,2,68418,78
4277,172,6,68422,99
4277,294,10,68426,171
4277,229,14,68430,121
4278,151,2,68434,78
4278,172,6,68438,99
4278,294,10,68442,171
4278,229,14,68446,121
4279,151,2,68450,78
4279,172,6,68454,99
4279,294,10,68458,171
4279,229,14,68462,121
4280,173,1,68465,67
4280,328,5,68469,110
4280,135,9,68473,62
4280,125,13,68477,53
4281,123,4,68484,59
4281,168,8,68488,84
4281,117,12,68492,51
4281,246,16,68496,132
4282,173,1,68497,67
4282,328,5,68501,110
4282,135,9,68505,62
4282,125,13,68509,53
4283,123,4,68516,59
4283,168,8,68520,84
4283,117,12,68524,51
4283,246,16,68528,132
4284,173,1,68529,67
4284,328,5,68533,110
4284,135,9,68537,62
4284,125,13,68541,53
4285,355,3,68547,122
4285,328,5,68551,110
4285,1526,7,68555,449
4285,135,9,68559,62
4285,191,11,68563,73
4285,125,13,68567,53
4285,118,15,68571,54
4287,173,1,68577,67
4287,117,12,68588,51
4287,246,16,68592,132
4288,173,1,68593,67
4288,328,5,68597,110
4288,135,9,68601,62
4288,125,13,68605,53
4289,123,4,68612,59
4289,168,8,68616,84
4289,117,12,68620,51
4289,246,16,68624,132
4290,173,1,68625,67
4290,328,5,68629,110
4290,135,9,68633,62
4290,125,13,68637,53
4291,124,4,68644,59
4291,168,8,68648,84
4291,117,12,68652,51
4291,246,16,68656,132
4292,173,1,68657,67
4292,328,5,68661,110
4292,135,9,68665,62
4292,125,13,68669,53
4293,124,4,68676,59
4293,170,8,68680,84
4293,117,12,68684,51
4293,246,16,68688,132
4294,355,3,68691,122
4294,1528,7,68695,449
4294,191,11,68699,73
4294,118,15,68703,54
4295,356,3,68707,122
4295,1528,7,68711,449
4295,191,11,68715,73
4295,118,15,68719,54
4258,167,8,68120,84
4258,115,12,68124,51
4258,244,16,68128,132
4259,173,1,68129,67
4259,328,5,68133,110
4259,135,9,68137,62
4259,124,13,68141,53
4260,123,4,68148,59
4260,167,8,68152,84
4260,115,12,68156,51
4260,244,16,68160,132
4261,173,1,68161,67
4261,328,5,68165,110
4261,135,9,68169,62
4261,124,13,68173,53
4262,123,4,68180,59
4262,167,8,68184,84
4262,115,12,68188,51
4262,244,16,68192,132
4263,173,1,68193,67
4263,328,5,68197,110
4263,135,9,68201,62
4263,124,13,68205,53
4264,123,4,68212,59
4264,167,8,68216,84
4264,115,12,68220,51
4264,244,16,68224,132
4265,173,1,68225,67
4265,328,5,68229,110
4265,135,9,68233,62
4265,124,13,68237,53
4266,123,4,68244,59
4266,167,8,68248,84
4266,115,12,68252,51
4266,244,16,68256,132
4267,151,2,68258,78
4267,123,4,68260,59
4267,172,6,68262,98
4267,167,8,68264,84
4267,294,10,68266,170
4267,115,12,68268,51
4267,229,14,68270,121
4267,244,16,68272,132
4268,123,4,68276,59
4268,167,8,68280,84
4268,115,12,68284,51
4268,244,16,68288,132
4269,173,1,68289,67
4269,328,5,68293,110
4269,135,9,68297,62
4269,124,13,68301,53
4270,123,4,68308,59
4270,167,8,68312,84
4270,116,12,68316,51
4270,244,16,68320,132
4271,173,1,68321,67
4271,328,5,68325,110
4271,135,9,68329,62
4271,125,13,68333,53
4272,123,4,68340,59
4272,167,8,68344,84
4272,116,12,68348,51
4272,244,16,68352,132
4273,173,1,68353,67
4273,328,5,68357,110
4273,135,9,68361,62
4273,125,13,68365,53
4274,123,4,68372,59
4274,167,8,68376,84
4274,116,12,68380,51
4274,244,16,68384,132
4275,173,1,68385,67
4275,328,5,68389,110
4275,135,9,68393,62
4275,125,13,68397,53
4276,123,4,68404,59
4276,167,8,68408,84
4276,116,12,68412,51
4276,245,16,68416,132
4277,173,1,68417,67
4277,328,5,68421,110
4277,135,9,68425,62
4277,125,13,68429,53
4278,123,4,68436,59
4278,167,8,68440,84
4278,116,12,68444,51
4278,245,16,68448,132
4279,173,1,68449,67
4279,328,5,68453,110
4279,135,9,68457,62
4279,125,13,68461,53
4280,355,3,68467,122
4280,1526,7,68471,449
4280,191,11,68475,73
4280,118,15,68479,54
4281,355,3,68483,122
4281,1526,7,68487,449
4281,191,11,68491,73
4281,118,15,68495,54
4282,355,3,68499,122
4282,1526,7,68503,449
4282,191,11,68507,73
4282,118,15,68511,54
4283,355,3,68515,122
4283,1526,7,68519,449
4283,191,11,68523,73
4283,118,15,68527,54
4284,355,3,68531,122
4284,1526,7,68535,449
4284,191,11,68539,73
4284,118,15,68543,54
4285,123,4,68549,59
4285,172,6,68553,99
4285,168,8,68557,84
4285,294,10,68561,172
4285,117,12,68565,51
4285,229,14,68569,121
4285,246,16,68573,132
4287,123,4,68580,59
4287,135,9,68585,62
4287,191,11,68587,73
4287,118,15,68591,54
4288,123,4,68596,59
4288,168,8,68600,84
4288,117,12,68604,51
4288,246,16,68608,132
4289,173,1,68609,67
4289,328,5,68613,110
4289,135,9,68617,62
4289,125,13,68621,53
4290,124,4,68628,59
4290,168,8,68632,84
4290,117,12,68636,51
4290,246,16,68640,132
4291,173,1,68641,67
4291,328,5,68645,110
4291,135,9,68649,62
4291,125,13,68653,53
4292,124,4,68660,59
4292,169,8,68664,84
4292,117,12,68668,51
4292,246,16,68672,132
4293,173,1,68673,67
4293,328,5,68677,110
4293,135,9,68681,62
4293,125,13,68685,53
4294,173,1,68689,67
4294,328,5,68693,110
4294,135,9,68697,62
4294,125,13,68701,53
4295,124,4,68708,59
4295,170,8,68712,84
4295,117,12,68716,51
4295,247,16,68720,132
4296,173,1,68721,67
4296,328,5,68725,110
4296,135,9,68729,62
4275,244,16,68400,132
4276,173,1,68401,67
4276,328,5,68405,110
4276,135,9,68409,62
4276,125,13,68413,53
4277,123,4,68420,59
4277,167,8,68424,84
4277,116,12,68428,51
4277,245,16,68432,132
4278,173,1,68433,67
4278,328,5,68437,110
4278,135,9,68441,62
4278,125,13,68445,53
4279,123,4,68452,59
4279,167,8,68456,84
4279,116,12,68460,51
4279,245,16,68464,132
4280,151,2,68466,78
4280,172,6,68470,99
4280,294,10,68474,172
4280,229,14,68478,121
4281,151,2,68482,78
4281,172,6,68486,99
4281,294,10,68490,172
4281,229,14,68494,121
4282,151,2,68498,78
4282,172,6,68502,99
4282,294,10,68506,172
4282,229,14,68510,121
4283,151,2,68514,78
4283,172,6,68518,99
4283,294,10,68522,172
4283,229,14,68526,121
4284,151,2,68530,78
4284,172,6,68534,99
4284,294,10,68538,172
4284,229,14,68542,121
4285,173,1,68545,67
4286,151,2,68550,78
4286,123,4,68554,59
4286,172,6,68558,99
4286,168,8,68562,84
4286,294,10,68566,172
4286,117,12,68570,51
4286,229,14,68574,121
4286,246,16,68576,132
4287,151,2,68578,78
4287,328,5,68581,110
4287,1526,7,68583,449
4287,294,10,68586,172
4287,125,13,68589,53
4288,151,2,68594,78
4288,172,6,68598,99
4288,294,10,68602,172
4288,229,14,68606,121
4289,151,2,68610,78
4289,172,6,68614,99
4289,294,10,68618,172
4289,229,14,68622,121
4290,151,2,68626,78
4290,172,6,68630,99
4290,294,10,68634,172
4290,229,14,68638,121
4291,151,2,68642,78
4291,172,6,68646,99
4291,294,10,68650,172
4291,229,14,68654,121
4292,151,2,68658,78
4292,172,6,68662,99
4292,294,10,68666,172
4292,229,14,68670,121
4293,151,2,68674,78
4293,172,6,68678,99
4293,294,10,68682,172
4293,229,14,68686,121
4294,124,4,68692,59
4294,170,8,68696,84
4294,117,12,68700,51
4294,247,16,68704,132
4295,173,1,68705,67
4295,328,5,68709,110
4295,135,9,68713,62
4295,125,13,68717,53
4296,124,4,68724,59
4296,170,8,68728,84
4296,117,12,68732,51
4296,247,16,68736,132
4297,151,2,68738,78
4297,172,6,68742,99
4297,295,10,68746,173
4297,229,14,68750,121
4298,151,2,68754,78
4298,172,6,68758,99
4298,295,10,68762,173
4298,229,14,68766,121
4299,151,2,68770,78
4299,172,6,68774,99
4299,295,10,68778,173
4299,229,14,68782,121
4300,151,2,68786,78
4300,172,6,68790,99
4300,295,10,68794,173
4300,229,14,68798,121
4301,151,2,68802,78
4301,172,6,68806,100
4301,295,10,68810,173
4301,229,14,68814,121
4302,151,2,68818,78
4302,172,6,68822,100
4302,191,11,68827,73
4302,229,14,68830,121
4303,151,2,68834,78
4303,172,6,68838,100
4303,296,10,68842,173
4303,229,14,68846,121
4304,151,2,68850,78
4304,172,6,68854,100
4304,296,10,68858,173
4304,229,14,68862,121
4305,151,2,68866,78
4305,172,6,68870,100
4305,296,10,68874,173
4305,229,14,68878,121
4306,151,2,68882,78
4306,172,6,68886,100
4306,296,10,68890,173
4306,229,14,68894,121
4307,151,2,68898,78
4307,172,6,68902,100
4307,296,10,68906,173
4307,229,14,68910,121
4308,151,2,68914,78
4308,172,6,68918,100
4308,296,10,68922,173
4308,229,14,68926,121
4309,126,4,68932,60
4309,171,8,68936,84
4309,191,11,68939,73
4309,125,13,68943,53
4309,118,15,68947,54
4311,173,1,68961,67
4311,328,5,68965,110
4311,136,9,68969,62
4311,125,13,68973,53
4312,126,4,68980,60
4312,171,8,68984,84
4312,118,12,68988,51
4312,247,16,68992,133
4313,173,1,68993,67
4313,328,5,68997,110
4313,136,9,69001,62
4313,125,13,69005,53
4314,126,4,69012,60
4314,171,8,69016,84
4314,118,12,69020,51
4314,248,16,69024,133
4315,173,1,69025,67
4280,168,8,68472,84
4280,117,12,68476,51
4280,246,16,68480,132
4281,173,1,68481,67
4281,328,5,68485,110
4281,135,9,68489,62
4281,125,13,68493,53
4282,123,4,68500,59
4282,168,8,68504,84
4282,117,12,68508,51
4282,246,16,68512,132
4283,173,1,68513,67
4283,328,5,68517,110
4283,135,9,68521,62
4283,125,13,68525,53
4284,123,4,68532,59
4284,168,8,68536,84
4284,117,12,68540,51
4284,246,16,68544,132
4285,151,2,68546,78
4286,173,1,68548,67
4286,355,3,68552,122
4286,328,5,68556,110
4286,1526,7,68560,449
4286,135,9,68564,62
4286,191,11,68568,73
4286,125,13,68572,53
4286,118,15,68575,54
4287,355,3,68579,122
4287,172,6,68582,99
4287,168,8,68584,84
4287,229,14,68590,121
4288,355,3,68595,122
4288,1526,7,68599,449
4288,191,11,68603,73
4288,118,15,68607,54
4289,355,3,68611,122
4289,1527,7,68615,449
4289,191,11,68619,73
